"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"log10_Adjusted"	"ONTOLOGY"
"GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY"	"GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY"	"NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY"	"60/1238"	"400/17872"	1.09497275278033e-08	9.55911213177228e-07	7.79390079400062e-07	"RHOA/CSRP2/TTN/TPM1/RPL5/DDX3X/FSCN1/SMC1A/KIF2A/MYH11/PLEC/UBAP2L/VPS4B/RPS19/KPNB1/BOP1/CSRP1/YTHDF2/RPSA/TIA1/RPL24/CEP120/ACTG1/ZNF207/WDR1/CLASP2/RPLP0/NPM1/TUBB/MYH3/SRC/XRCC5/CETN2/NOP2/EIF6/LSM3/PRKDC/HNRNPU/CENPC/GOLGA2/PRKAA1/G3BP1/CIRBP/DYNC1H1/FLNC/NUMA1/MAPRE2/MAPRE1/TUBB8/VIL1/AAAS/EIF2S1/EZR/MYL9/CLASP1/RACGAP1/DBNL/G3BP2/SMC3/DRG1"	60	6.10824512649974	"BP"
"GOBP_MRNA_CATABOLIC_PROCESS"	"GOBP_MRNA_CATABOLIC_PROCESS"	"MRNA_CATABOLIC_PROCESS"	"42/1238"	"235/17872"	1.19641812377831e-08	1.02399315888085e-06	8.34899830029818e-07	"MYEF2/RNH1/EDC4/LARP1/EXOSC2/DIS3/SND1/SYNCRIP/XRN2/PELO/YTHDF2/SSB/ETF1/PUM1/CELF1/KHSRP/GTPBP1/PARN/NPM1/HNRNPC/PABPC1/GSPT1/YBX3/NCBP2/EIF3E/MAGOH/POLR2G/HNRNPU/EXOSC10/TARDBP/CIRBP/RNPS1/EXOSC6/TTC37/ZC3H14/METTL16/SERBP1/UPF2/MOV10/IGF2BP1/AGO1/THRAP3"	42	6.07836562736062	"BP"
"GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION"	"GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION"	"REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION"	"57/1238"	"374/17872"	1.43569753875235e-08	1.20515764551038e-06	9.82609995652164e-07	"RHOA/ARPC5L/TJP1/TPM1/APOE/ARPC1A/ARPC1B/ARHGAP35/GRB2/ARHGEF2/ARF1/NCKAP1/RAC1/SFRP1/CAPZB/PFN2/TWF2/HSPA8/SYNPO2/ACTG1/NCK2/NPHS1/WDR1/CLASP2/TUBB4A/PFN1/RHOC/CLU/CTNNA2/ADD1/ARL3/MAP1B/MECP2/CDC42/CGNL1/TWF1/DYRK1A/CKAP5/COTL1/DCTN1/NUMA1/MAPRE1/VIL1/LIMA1/CTTN/ARPC2/GPX1/CYFIP1/CLASP1/AEBP1/SYNPO/COLGALT1/DBNL/LIMCH1/CORO2B/DRG1/EMILIN1"	57	6.00761882229513	"BP"
"GOBP_NUCLEOBASE_METABOLIC_PROCESS"	"GOBP_NUCLEOBASE_METABOLIC_PROCESS"	"NUCLEOBASE_METABOLIC_PROCESS"	"15/1238"	"39/17872"	1.92475747757526e-08	1.58520120558793e-06	1.29247369050287e-06	"DPYSL2/CTPS1/PRPS1/GMPS/UMPS/CAD/APRT/DPYSL4/KDM1A/PAICS/CRMP1/MAPK1/GART/DPYSL3/CTPS2"	15	5.88857828860982	"BP"
"GOBP_REGULATION_OF_PROTEIN_STABILITY"	"GOBP_REGULATION_OF_PROTEIN_STABILITY"	"REGULATION_OF_PROTEIN_STABILITY"	"49/1238"	"302/17872"	1.98270153052844e-08	1.60268373717716e-06	1.30672785082196e-06	"PTGES3/DDRGK1/DDOST/GNAQ/HCFC1/RPS7/RPL5/STK3/CALR/USP9X/DDI2/SUGT1/LSS/BAG2/CCAR2/CCT3/LAMP2/CCT4/PFN2/HSPA8/DAD1/PHB2/SUMO1/ZNF207/CTNND1/LMNA/PFN1/HSP90AB1/CLU/SRC/TCP1/BAG6/CCT5/PRKDC/TARDBP/PIN1/MAPK1/CCT8/CCT7/CUL3/CCT6A/PHB/CDC73/USP7/VPS35/CHP1/RTN4/PARVA/RAB21"	49	5.88381485250614	"BP"
"GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE"	"GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE"	"POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_TELOMERE"	"8/1238"	"10/17872"	2.05871121952081e-08	1.63386808603788e-06	1.33215361400954e-06	"CCT3/CCT4/DKC1/TCP1/CCT5/CCT8/CCT7/CCT6A"	8	5.87544569268068	"BP"
"GOBP_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS"	"GOBP_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS"	"REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS"	"44/1238"	"258/17872"	2.32255792654409e-08	1.81035095524374e-06	1.4760466822642e-06	"PSMC6/DDRGK1/APOE/PSMC5/USP5/PSMD14/BCAP31/RPS7/RPL5/PSME1/OGT/PSMC4/PRKACA/USP14/BAG2/CCAR2/UBXN1/PSMC2/SUMO1/PSME3/XPO1/CCDC22/UFL1/WNT1/HSP90AB1/CLU/CSNK2A2/BAG6/CSNK1E/GSK3B/VCP/LRP1/PSMC1/PSMF1/CSNK2A1/EZR/USP7/GPX1/LRP2/RYBP/GLMN/VPS35/HSPBP1/PSMC3"	44	5.83089990705963	"BP"
"GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY"	"GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY"	"REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY"	"59/1238"	"401/17872"	2.9562394481826e-08	2.26385705110825e-06	1.8458071236021e-06	"VDAC2/RHOA/ARPC5L/PSMC6/APOE/ARPC1A/ARPC1B/HCFC1/DDX3X/GRB2/FSCN1/NCKAP1/RAC1/CAND1/CAPZB/PARP1/PFN2/TWF2/RAP1B/HSPA8/SUMO1/NCK2/NPHS1/TUBB4A/PFN1/RHOC/CLU/RALB/SRC/ADD1/ARL3/MAP1B/GSK3B/MECP2/NAPA/VCP/CDC42/EIF4G1/BAX/TWF1/DYRK1A/CKAP5/COTL1/DCTN1/NUMA1/MAPRE1/VIL1/CTTN/ARPC2/SAR1A/HMGB1/CYFIP1/CLASP1/TFIP11/VPS35/TPPP3/PREB/DBNL/DRG1"	59	5.73381368225466	"BP"
"GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY"	"GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY"	"PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY"	"42/1238"	"245/17872"	4.14286814706444e-08	3.11786542447178e-06	2.54211201546731e-06	"VTA1/ARHGEF2/KIF2A/GLE1/VPS4B/CAPZB/LAMP2/ETF1/TWF2/HSPA8/EIF5A/VPS4A/SMARCD2/DHX8/TSG101/WDR1/CLASP2/ZMPSTE24/GSPT1/ATP2A2/HMGA1/KIF5B/ADD1/NSF/MAP1B/NES/GSK3B/NAPA/VCP/ABCE1/KLC1/TWF1/CKAP5/VIL1/LIMA1/CLASP1/TFIP11/PPP1R9B/MAP1LC3A/SMARCB1/SH3GL1/SUPT16H"	42	5.59480531663507	"BP"
"GOBP_REGULATION_OF_BINDING"	"GOBP_REGULATION_OF_BINDING"	"REGULATION_OF_BINDING"	"55/1238"	"367/17872"	4.62471431386289e-08	3.42150474237483e-06	2.7896804808511e-06	"CDK5/DDRGK1/DHRS7B/APOE/STK3/NME1/SIN3A/CARM1/MEN1/PRKACA/SUMO3/CALM3/BAG2/WNT5A/EIF3C/PARP1/RAN/SUMO1/TXN/EIF3D/KDM1A/ZMPSTE24/HSP90AB1/RALB/SRC/ATP2A2/HMGB2/ADD1/NES/CSNK1E/GSK3B/HMGA2/CTBP2/EIF3E/CDC42/FKBP1A/CSNK2B/EIF4G1/BAX/LRP1/GOLGA2/TRIM28/PIN1/CRMP1/MAPRE1/SMAD2/EIF2S1/HMGB1/GTF2F1/TFIP11/PPP2CB/HDAC2/RSF1/CPNE1/MBD2"	55	5.55444553627828	"BP"
"GOBP_PROTEIN_FOLDING"	"GOBP_PROTEIN_FOLDING"	"PROTEIN_FOLDING"	"38/1238"	"211/17872"	4.77023286025868e-08	3.47034440583819e-06	2.82950128079554e-06	"PTGES3/MOGS/PDIA6/CALR/VAPA/UGGT1/FKBP8/BAG2/CCT3/ST13/CCT4/HSPA8/AIP/DNAJA2/P4HB/HSP90AB1/CLU/HSP90B1/TCP1/DNAJB1/CANX/PDIA3/NKTR/CCT5/RANBP2/FKBP1A/HSPA13/LMAN1/CCT8/CCT7/FKBP2/CCT6A/CSNK2A1/PPID/CWC27/HSPH1/HSPBP1/RUVBL2"	38	5.54829010514187	"BP"
"GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOPLASM"	"GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOPLASM"	"PROTEIN_LOCALIZATION_TO_NUCLEOPLASM"	"9/1238"	"14/17872"	5.19976195412572e-08	3.72081326717357e-06	3.03371788902486e-06	"LARP7/CCT3/CCT4/DKC1/TCP1/CCT5/CCT8/CCT7/CCT6A"	9	5.51802480750982	"BP"
"GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY"	"GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY"	"ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY"	"39/1238"	"221/17872"	5.63338051475809e-08	3.96608160434179e-06	3.2336943158569e-06	"RHOA/ARHGAP35/FSCN1/PAFAH1B1/MAP4/MYH9/RAC1/ZW10/CAP1/WNT5A/MAP7/RAP1B/CDC42BPB/BCAS3/WDR1/CLASP2/LMNA/RHOC/HSP90AB1/ARF4/LAMA1/CRKL/MAP1B/GSK3B/CDC42/RAB10/ACTR3/PTK7/CKAP5/DCTN1/NUMA1/LLGL1/NSFL1C/CLIC4/EZR/CLASP1/PARD3/PARD3B/PARVA"	39	5.49030103675218	"BP"
"GOBP_TELOMERE_ORGANIZATION"	"GOBP_TELOMERE_ORGANIZATION"	"TELOMERE_ORGANIZATION"	"32/1238"	"162/17872"	5.90605242894009e-08	4.09205061147992e-06	3.33640154757668e-06	"TNKS1BP1/PTGES3/CCT3/PARP1/CCT4/DKC1/PARN/HNRNPC/HSP90AB1/SRC/XRCC6/XRCC5/TCP1/RPA3/RFC1/CCT5/PRKDC/HNRNPU/EXOSC10/MAPK1/CCT8/CCT7/CCT6A/XRCC1/PCNA/FEN1/USP7/SMC5/TFIP11/RAD50/NAT10/GAR1"	32	5.47672168603126	"BP"
"GOBP_ACTIN_FILAMENT_ORGANIZATION"	"GOBP_ACTIN_FILAMENT_ORGANIZATION"	"ACTIN_FILAMENT_ORGANIZATION"	"63/1238"	"449/17872"	6.14029395332472e-08	4.1878723603535e-06	3.41452859476824e-06	"RHOA/ARPC5L/TJP1/TTN/TPM1/ARPC1A/ARPC1B/MYO6/ARHGAP35/GRB2/FSCN1/ARHGEF2/PLEC/ARF1/NCKAP1/RAC1/SFRP1/CAPZB/MPRIP/PFN2/SORBS2/TWF2/MYO1C/SYNPO2/ACTG1/NCK2/NPHS1/WDR1/CLASP2/MYO1D/ALDOA/PFN1/RHOC/SRC/PLS3/HSP90B1/CTNNA2/MARCKS/ADD1/CDC42/ACTR3/CALD1/CGNL1/TWF1/COTL1/MYO1E/VIL1/LIMA1/CTTN/ARPC2/CUL3/DPYSL3/EZR/CYFIP1/CLASP1/SYNPO/PPP1R9B/AIF1L/DBNL/CORO1C/LIMCH1/CORO2B/MYO5A"	63	5.46666924595683	"BP"
"GOBP_IMPORT_INTO_NUCLEUS"	"GOBP_IMPORT_INTO_NUCLEUS"	"IMPORT_INTO_NUCLEUS"	"32/1238"	"163/17872"	6.86906975839854e-08	4.61284453775533e-06	3.76102426771586e-06	"JUP/STK3/CSE1L/KPNA4/NUP35/KPNB1/KPNA6/RAN/PHB2/SUMO1/IPO5/KPNA3/IPO7/LMNA/HSP90AB1/NUP153/RANBP2/NUP98/NUP107/UFM1/TARDBP/TRIM28/NUP133/TNPO1/IPO9/NUP88/CHP1/NUP85/RBM22/NXT1/NUP50/RAB23"	32	5.42469386431728	"BP"
"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS"	"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS"	"REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS"	"28/1238"	"132/17872"	8.15562239181036e-08	5.3938320818564e-06	4.39779255290444e-06	"JUP/LARP7/SIN3A/KAT7/SUMO3/CCT3/PARP1/RAN/CCT4/SUMO1/IPO5/DKC1/LMNA/HSP90AB1/SRC/TCP1/CCT5/GSK3B/UFM1/TARDBP/TRIM28/PIN1/CCT8/CCT7/CCT6A/CHP1/RBM22/RAB23"	28	5.35676526048085	"BP"
"GOBP_RNA_3_END_PROCESSING"	"GOBP_RNA_3_END_PROCESSING"	"RNA_3_END_PROCESSING"	"26/1238"	"117/17872"	8.78606590166445e-08	5.72405636727841e-06	4.66703673425413e-06	"HSD17B10/LARP7/EXOSC2/FBLL1/NUDT21/SNRPA/CSTF1/SSB/CPSF6/PAPOLA/YTHDC1/DKC1/PARN/PABPC1/NCBP2/EXOSC10/CPSF3/EXOSC6/RNF20/CDC73/ZC3H14/CPSF7/RPS21/FBL/RPRD1A/LIN28A"	26	5.33095878076878	"BP"
"GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION"	"GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION"	"CORTICAL_CYTOSKELETON_ORGANIZATION"	"18/1238"	"61/17872"	8.95627033046075e-08	5.74913529300899e-06	4.687484518156e-06	"RHOA/CDK5/EPB41L1/PAFAH1B1/CALR/PLEC/NCKAP1/RAC1/FMNL2/VPS4A/EPB41L2/WDR1/RHOC/LLGL1/RAB13/VIL1/EZR/RACGAP1"	18	5.32906015365154	"BP"
"GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION"	"GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION"	"ACTOMYOSIN_STRUCTURE_ORGANIZATION"	"36/1238"	"199/17872"	9.5110154666698e-08	6.01675108869763e-06	4.905681661756e-06	"RHOA/CSRP2/TJP1/TTN/EPB41L1/TPM1/MYH11/PLEC/MYH9/RAC1/SFRP1/CSRP1/PFN2/CDC42BPB/VPS4A/ACTG1/CNN2/EPB41L2/WDR1/CLASP2/PFN1/RHOC/MYH3/SRC/MYH10/CDC42/CGNL1/FLNC/CNN3/CUL3/MYL9/MYH14/CLASP1/RACGAP1/LIMCH1/CORO2B"	36	5.3093006373421	"BP"
"GOBP_POSITIVE_REGULATION_OF_TRANSLATION"	"GOBP_POSITIVE_REGULATION_OF_TRANSLATION"	"POSITIVE_REGULATION_OF_TRANSLATION"	"29/1238"	"141/17872"	9.79254583389224e-08	6.10635179499137e-06	4.97873646081048e-06	"RHOA/CNBP/RPL5/DDX3X/LARP1/SYNCRIP/EIF3C/YTHDF2/EIF5A/PLXNB2/EIF3D/NCK2/NPM1/PABPC1/EEF2/PKM/YBX3/EIF2S3/EIF6/EIF3E/POLR2G/EIF4G2/PRKDC/HNRNPU/EIF4G1/CIRBP/NAT10/LIN28A/IGF2BP1"	29	5.30288086160261	"BP"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION"	"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION"	"POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION"	"62/1238"	"445/17872"	1.01212975628765e-07	6.222459698867e-06	5.07340356709938e-06	"TMED10/CDK5/DDRGK1/TTN/JUP/BCAP31/LARP7/PCNT/KAT7/PRKACA/WNT5A/CCT3/PARP1/RAN/CCT4/CEP120/MYO1C/UBE2L3/BCAS3/TSG101/IPO5/DNM1L/EPB41L2/DKC1/HSP90AB1/SRC/TCP1/CSNK2A2/ATP2B4/KIF5B/MYH10/CCT5/GSK3B/NPEPPS/CDC42/AP2B1/CTDSPL2/LRP1/ANK3/PRKAA1/TARDBP/TRIM28/NUMA1/ANP32B/VIL1/CCT8/CCT7/CCT6A/SAR1A/RER1/CROCC/PPID/PGRMC1/EZR/HUWE1/EPHA2/VPS35/PPP1R9B/CHP1/RTN4/RBM22/CORO2B"	62	5.29470059007895	"BP"
"GOBP_MATURATION_OF_LSU_RRNA"	"GOBP_MATURATION_OF_LSU_RRNA"	"MATURATION_OF_LSU_RRNA"	"12/1238"	"28/17872"	1.24324779770323e-07	7.53718977357586e-06	6.14535205268222e-06	"RRP15/BOP1/PES1/URB1/RSL1D1/NOP2/EIF6/RPL7A/RPL10A/FTSJ3/MAK16/RPF1"	12	5.21145323236131	"BP"
"GOBP_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION"	"GOBP_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION"	"POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION"	"33/1238"	"176/17872"	1.3519394095008e-07	8.08385688009725e-06	6.59107014206518e-06	"RHOA/TPM1/APOE/GRB2/NCKAP1/RAC1/SFRP1/PFN2/SYNPO2/NCK2/NPHS1/WDR1/PFN1/RHOC/CLU/ARL3/MAP1B/MECP2/CDC42/CKAP5/DCTN1/NUMA1/MAPRE1/VIL1/CTTN/ARPC2/GPX1/CYFIP1/CLASP1/SYNPO/COLGALT1/LIMCH1/DRG1"	33	5.18104406658016	"BP"
"GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION"	"GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION"	"POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION"	"35/1238"	"195/17872"	1.74393081406102e-07	1.02868351396978e-05	8.38724051542008e-06	"RHOA/CDK5/TPM1/GRB2/NCKAP1/RAC1/VPS4B/SFRP1/PFN2/CEP120/SYNPO2/BCAS3/NCK2/NPHS1/WDR1/PFN1/RHOC/ARL3/MAP1B/NES/MECP2/CDC42/CKAP5/DCTN1/DYNC1H1/NUMA1/MAPRE1/VIL1/CTTN/ARPC2/CYFIP1/CLASP1/SYNPO/LIMCH1/DRG1"	35	5.07638090282467	"BP"
"GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME"	"GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME"	"ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME"	"20/1238"	"77/17872"	1.81724400666797e-07	1.05763601188076e-05	8.62330103374652e-06	"TIA1/CELF2/CELF1/SRSF1/YTHDC1/SAP18/RBFOX2/KDM1A/RBM25/RBM5/MAGOH/HNRNPU/WTAP/RNPS1/RBM17/RBM7/SRSF12/RBM15/THRAP3/STRAP"	20	5.06432645270106	"BP"
"GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION"	"GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION"	"REGULATION_OF_CHROMOSOME_ORGANIZATION"	"37/1238"	"213/17872"	1.85655842956873e-07	1.06629967698256e-05	8.69393912793887e-06	"SIN3A/ZW10/CCT3/MCM2/PARP1/RUVBL1/CCT4/ZNF207/BUB3/DKC1/PARN/HNRNPC/SRC/XRCC5/TCP1/CCT5/CTCF/HNRNPU/EXOSC10/TRIM28/NUMA1/MAPK1/CCT8/CCT7/CUL3/CCT6A/XRCC1/FEN1/USP7/CENPV/SMC5/PPHLN1/RAD50/MPHOSPH8/NAT10/RUVBL2/DYNC1LI1"	37	5.0607834049196	"BP"
"GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME"	"GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME"	"REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME"	"8/1238"	"12/17872"	1.9963680389134e-07	1.12715099677143e-05	9.1900826432368e-06	"CCT3/CCT4/DKC1/TCP1/CCT5/CCT8/CCT7/CCT6A"	8	5.03668058313616	"BP"
"GOBP_VESICLE_BUDDING_FROM_MEMBRANE"	"GOBP_VESICLE_BUDDING_FROM_MEMBRANE"	"VESICLE_BUDDING_FROM_MEMBRANE"	"18/1238"	"64/17872"	2.01415298392146e-07	1.12715099677143e-05	9.1900826432368e-06	"TMED10/RAB7A/AP3D1/VAPA/SEC24C/RAB1A/SEC23A/VPS4A/SNX3/SEC31A/PDCD6/CUL3/VAPB/SAR1A/ARFGAP2/AP2M1/TMED9/PREB"	18	5.03668058313616	"BP"
"GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME"	"GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME"	"PROTEIN_LOCALIZATION_TO_CHROMOSOME"	"22/1238"	"93/17872"	2.6830823634573e-07	1.48248791347989e-05	1.20872771097257e-05	"LRWD1/RCC2/ZW10/CCT3/CCT4/BUB3/DKC1/XRCC5/TCP1/MSH2/CCT5/CTCF/VCP/CCT8/CCT7/CCT6A/NIPBL/SMC5/LEMD2/PPHLN1/RUVBL2/MAU2"	22	4.91767152125713	"BP"
"GOBP_MATURATION_OF_5_8S_RRNA"	"GOBP_MATURATION_OF_5_8S_RRNA"	"MATURATION_OF_5_8S_RRNA"	"13/1238"	"35/17872"	2.78036800588675e-07	1.51138944119086e-05	1.23229220489933e-05	"EXOSC2/RRP15/NOP14/BOP1/PES1/URB1/EIF6/PRKDC/EXOSC10/FTSJ3/RPS21/MAK16/RPF1"	13	4.90928629872325	"BP"
"GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS"	"GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS"	"REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS"	"34/1238"	"190/17872"	2.80464020014798e-07	1.51138944119086e-05	1.23229220489933e-05	"PSMC6/DDRGK1/APOE/PSMC5/USP5/PSMD14/BCAP31/PSME1/OGT/PSMC4/PRKACA/USP14/BAG2/CCAR2/UBXN1/PSMC2/SUMO1/PSME3/XPO1/UFL1/HSP90AB1/CLU/BAG6/CSNK1E/GSK3B/VCP/PSMC1/PSMF1/USP7/GPX1/RYBP/GLMN/HSPBP1/PSMC3"	34	4.90928629872325	"BP"
"GOBP_CELLULAR_NITROGEN_COMPOUND_CATABOLIC_PROCESS"	"GOBP_CELLULAR_NITROGEN_COMPOUND_CATABOLIC_PROCESS"	"CELLULAR_NITROGEN_COMPOUND_CATABOLIC_PROCESS"	"62/1238"	"459/17872"	3.08086707733603e-07	1.63999814543558e-05	1.33715168016343e-05	"MYEF2/RNH1/DPYSL2/NUDT3/HINT1/EDC4/LARP1/EXOSC2/DIS3/SND1/SYNCRIP/XRN2/PELO/TST/YTHDF2/SSB/ETF1/ZC3H18/PUM1/CELF1/HMOX2/KHSRP/APOBEC3F/ACOT7/GTPBP1/DPYSL4/DKC1/PARN/NPM1/HNRNPC/PABPC1/GSPT1/POR/YBX3/NCBP2/BLVRA/VCP/EIF3E/MAGOH/POLR2G/HNRNPU/EXOSC10/BAX/NSUN2/TARDBP/CIRBP/CRMP1/RNPS1/EXOSC6/DPYSL3/FEN1/RBM7/TTC37/ZC3H14/METTL16/SERBP1/LIN28A/UPF2/MOV10/IGF2BP1/AGO1/THRAP3"	62	4.87381932563133	"BP"
"GOBP_PROTEIN_STABILIZATION"	"GOBP_PROTEIN_STABILIZATION"	"PROTEIN_STABILIZATION"	"34/1238"	"191/17872"	3.18923170673207e-07	1.67722848191391e-05	1.36750696264567e-05	"PTGES3/GNAQ/HCFC1/RPS7/RPL5/STK3/CALR/USP9X/SUGT1/BAG2/CCT3/LAMP2/CCT4/PFN2/PHB2/SUMO1/ZNF207/CTNND1/PFN1/HSP90AB1/CLU/TCP1/BAG6/CCT5/PIN1/CCT8/CCT7/CCT6A/PHB/USP7/CHP1/RTN4/PARVA/RAB21"	34	4.86407045378364	"BP"
"GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION"	"GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION"	"REGULATION_OF_LAMELLIPODIUM_ORGANIZATION"	"16/1238"	"53/17872"	3.27536517721022e-07	1.70202011887174e-05	1.3877205092917e-05	"FSCN1/NCKAP1/RAC1/CAPZB/TWF2/WNT1/SRC/DNM2/CDC42/ACTR3/TWF1/VIL1/ARPC2/CYFIP1/EPHA2/CORO1C"	16	4.85769799317136	"BP"
"GOBP_REGULATION_OF_TELOMERE_MAINTENANCE"	"GOBP_REGULATION_OF_TELOMERE_MAINTENANCE"	"REGULATION_OF_TELOMERE_MAINTENANCE"	"20/1238"	"80/17872"	3.57251090602752e-07	1.83458942409531e-05	1.4958092103132e-05	"CCT3/PARP1/CCT4/DKC1/PARN/HNRNPC/SRC/XRCC5/TCP1/CCT5/HNRNPU/EXOSC10/MAPK1/CCT8/CCT7/CCT6A/XRCC1/USP7/RAD50/NAT10"	20	4.82512379697441	"BP"
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS"	"GOBP_POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS"	"POSITIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS"	"31/1238"	"167/17872"	4.04914897217549e-07	2.04537790592357e-05	1.66767292456203e-05	"RHOA/CNBP/RPL5/DDX3X/LARP1/SYNCRIP/EIF3C/YTHDF2/EIF5A/PLXNB2/EIF3D/NCK2/NPM1/CLU/PABPC1/EEF2/PKM/YBX3/EIF2S3/EIF6/EIF3E/POLR2G/EIF4G2/PRKDC/HNRNPU/EIF4G1/CIRBP/RELA/NAT10/LIN28A/IGF2BP1"	31	4.77788912215547	"BP"
"GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION"	"GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION"	"POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION"	"13/1238"	"36/17872"	4.07669823173771e-07	2.04537790592357e-05	1.66767292456203e-05	"FSCN1/NCKAP1/RAC1/TWF2/WNT1/SRC/DNM2/CDC42/ACTR3/VIL1/ARPC2/CYFIP1/CORO1C"	13	4.77788912215547	"BP"
"GOBP_MITOTIC_SPINDLE_ORGANIZATION"	"GOBP_MITOTIC_SPINDLE_ORGANIZATION"	"MITOTIC_SPINDLE_ORGANIZATION"	"26/1238"	"126/17872"	4.15512125412858e-07	2.06103457662173e-05	1.68043839236946e-05	"RHOA/SMC1A/KIF2A/MAP4/PCNT/VPS4B/KPNB1/RAN/ZNF207/CLASP2/MECP2/VCP/RAE1/CLTC/HNRNPU/GOLGA2/DCTN2/CKAP5/DCTN1/DYNC1H1/NUMA1/AAAS/CLASP1/RACGAP1/SMC3/DRG1"	26	4.77457740485141	"BP"
"GOBP_PORE_COMPLEX_ASSEMBLY"	"GOBP_PORE_COMPLEX_ASSEMBLY"	"PORE_COMPLEX_ASSEMBLY"	"10/1238"	"21/17872"	4.27251261138294e-07	2.09545140996478e-05	1.70849972076709e-05	"CCT3/PLEKHA7/NUP153/NUP98/NUP107/CCT8/AHCTF1/NUP205/NDC1/RTN4"	10	4.76738508784521	"BP"
